entity_id,entity_name,entity_type,country,sanction_source,sanction_category,reason_for_sanction,risk_level,pep_flag,fraudster_flag,blacklist_flag,regulatory_reference,effective_date,expiry_date,status,created_at,updated_at
SANC_00236,Eric Gibson,Vessel,Jamaica,OFAC,Terrorism Financing,Miss give best reveal laugh.,High,True,True,True,REG-2024-472,2024-12-31,2026-06-02,Active,2025-12-04 12:04:49.171401,2026-06-08 12:04:49.171401
SANC_00237,Williams-Page,Vessel,Syria,UKHM,Narcotics,Support possible quality.,Critical,True,False,True,REG-2023-377,2023-08-04,2026-03-11,Active,2025-08-27 12:04:49.171401,2026-05-28 12:04:49.171401
SANC_00238,"Sanchez, Thompson and Moore",Individual,Ecuador,EU,Terrorism Financing,Interview left something picture control price how.,Critical,True,False,True,REG-2023-892,2023-10-18,2025-09-17,Active,2026-01-20 12:04:49.171401,2026-04-03 12:04:49.171401
SANC_00239,Christina Vargas,Organization,Czech Republic,UN,Cyber Crime,Above Democrat everything region somebody officer.,High,False,False,True,REG-2025-605,2025-01-05,2026-07-24,Active,2025-02-23 12:04:49.172401,2026-04-04 12:04:49.172401
SANC_00240,"Lopez, Nguyen and Ellis",Individual,Falkland Islands (Malvinas),OFAC,Regime Sanctions,Provide majority whole finish home.,High,True,False,True,REG-2021-443,2025-02-22,,Active,2025-04-03 12:04:49.172401,2026-04-25 12:04:49.172401
SANC_00241,"Wilson, Bell and Ellis",Vessel,Bosnia and Herzegovina,OFAC,Narcotics,Sport relationship father pass.,High,False,False,True,REG-2021-245,2024-04-12,2025-07-16,Active,2026-02-11 12:04:49.172401,2026-05-14 12:04:49.172401
SANC_00242,"Anderson, Wilson and Torres",Vessel,Mayotte,UN,Regime Sanctions,Health center home others.,High,True,True,True,REG-2024-176,2023-08-17,2024-10-18,Active,2025-07-26 12:04:49.172401,2026-03-20 12:04:49.172401
SANC_00243,Henderson-Tucker,Individual,Bosnia and Herzegovina,UN,Cyber Crime,Really population yourself never majority cell fire.,Critical,False,False,True,REG-2024-378,2024-09-01,,Active,2025-11-22 12:04:49.173404,2026-05-26 12:04:49.173404
SANC_00244,"Brown, Howard and Smith",Vessel,Saint Vincent and the Grenadines,EU,Terrorism Financing,Crime himself no president.,High,False,False,True,REG-2023-516,2024-05-28,,Active,2025-09-03 12:04:49.173404,2026-03-06 12:04:49.173404
SANC_00245,Jennifer Larsen,Organization,Benin,UN,Terrorism Financing,Cold not somebody determine allow different eye.,High,True,False,True,REG-2025-141,2024-04-25,,Active,2025-09-19 12:04:49.173404,2026-05-25 12:04:49.173404
SANC_00246,Patrick Cannon,Individual,Saint Vincent and the Grenadines,UKHM,Terrorism Financing,Member of environmental myself yard my series.,Critical,False,True,True,REG-2021-514,2025-02-08,2027-08-31,Active,2025-02-15 12:04:49.173404,2026-04-03 12:04:49.173404
SANC_00247,Kimberly Fritz,Organization,Saint Vincent and the Grenadines,EU,Terrorism Financing,Save president easy themselves.,High,True,True,True,REG-2022-302,2025-01-23,2027-02-08,Active,2025-03-19 12:04:49.173404,2026-03-24 12:04:49.173404
SANC_00248,Baker-Atkins,Individual,Antarctica (the territory South of 60 deg S),UN,Terrorism Financing,Keep yes simply down.,High,True,True,True,REG-2024-928,2023-07-08,,Active,2025-09-17 12:04:49.174427,2026-05-28 12:04:49.174427
SANC_00249,Melissa Callahan,Organization,Bouvet Island (Bouvetoya),EU,Regime Sanctions,Plan coach cause deal deal arrive go exactly.,Critical,False,True,True,REG-2024-799,2025-03-03,2027-02-28,Active,2025-11-16 12:04:49.174427,2026-05-20 12:04:49.174427
SANC_00250,William Carter,Organization,Falkland Islands (Malvinas),OFAC,Narcotics,Environment teach world quickly believe while size.,Critical,False,False,True,REG-2025-590,2024-08-04,,Active,2025-10-13 12:04:49.174427,2026-04-24 12:04:49.174427
SANC_00251,Donald Rios,Individual,Iran,EU,Terrorism Financing,Economic represent stock seven.,Critical,False,False,True,REG-2025-900,2025-05-26,2027-12-26,Active,2025-06-21 12:04:49.174427,2026-05-02 12:04:49.174427
SANC_00252,Charles Chen,Individual,Northern Mariana Islands,UN,Narcotics,Increase later plant they behavior middle everything view.,High,False,True,True,REG-2024-642,2024-11-19,2027-07-10,Active,2025-11-06 12:04:49.174427,2026-05-23 12:04:49.174427
SANC_00253,John Perkins,Vessel,Burundi,UN,Terrorism Financing,Room learn professional group.,High,False,False,True,REG-2022-280,2024-03-25,,Active,2025-09-24 12:04:49.175432,2026-03-10 12:04:49.175432
SANC_00254,"Sanders, Donaldson and Summers",Vessel,Northern Mariana Islands,UN,Narcotics,Environmental stock front official not magazine gas.,High,False,False,True,REG-2022-602,2023-08-01,,Active,2026-02-05 12:04:49.175432,2026-05-14 12:04:49.175432
SANC_00255,Williams Ltd,Individual,Jamaica,UKHM,Terrorism Financing,Administration upon citizen lead yeah into yet.,Critical,True,True,True,REG-2023-834,2024-11-24,,Active,2025-09-21 12:04:49.175432,2026-06-05 12:04:49.175432
SANC_00256,Matthew Moore,Vessel,Russia,EU,Terrorism Financing,Behavior growth bar professor power.,Critical,True,False,True,REG-2024-700,2025-05-19,,Active,2025-10-02 12:04:49.175432,2026-05-02 12:04:49.175432
SANC_00257,Eric Lyons,Individual,Syria,UKHM,Regime Sanctions,Investment before believe degree back.,Critical,True,False,True,REG-2022-781,2023-07-23,2025-01-17,Active,2025-08-24 12:04:49.175432,2026-05-04 12:04:49.175432
SANC_00258,Stone Group,Organization,Falkland Islands (Malvinas),EU,Terrorism Financing,Account gas building.,Critical,True,True,True,REG-2025-425,2024-09-16,2027-06-04,Active,2025-11-12 12:04:49.175432,2026-03-23 12:04:49.175432
SANC_00259,Benson-Woods,Organization,Falkland Islands (Malvinas),UN,Terrorism Financing,Him room bill finish thing.,High,False,False,True,REG-2022-751,2025-04-11,2026-07-10,Active,2025-03-08 12:04:49.176431,2026-03-19 12:04:49.176431
SANC_00260,Ayala-Mullins,Organization,Benin,OFAC,Cyber Crime,Political quality attention none.,High,True,True,True,REG-2023-362,2023-09-27,2024-09-27,Active,2026-02-09 12:04:49.176431,2026-04-24 12:04:49.176431
SANC_00261,Jessica Bowen,Organization,Ecuador,UKHM,Regime Sanctions,Security turn pattern kind describe to cause but.,Critical,False,False,True,REG-2021-948,2024-09-29,2027-05-13,Active,2025-04-06 12:04:49.176431,2026-03-07 12:04:49.176431
SANC_00262,Bell-Jordan,Individual,Benin,OFAC,Terrorism Financing,Easy popular easy over.,Critical,True,False,True,REG-2023-207,2024-12-31,,Active,2025-12-08 12:04:49.176431,2026-04-25 12:04:49.176431
SANC_00263,Peggy Vaughn,Individual,Antigua and Barbuda,OFAC,Cyber Crime,Day parent country hot position.,Critical,True,False,True,REG-2022-721,2024-12-24,2026-06-02,Active,2026-02-06 12:04:49.176431,2026-05-31 12:04:49.176431
SANC_00264,Tina Simpson,Individual,Mayotte,UN,Cyber Crime,Drop point audience thousand.,Critical,True,True,True,REG-2021-502,2025-02-10,2027-06-27,Active,2025-12-17 12:04:49.176431,2026-06-06 12:04:49.176431
SANC_00265,Dr. Bonnie Valencia,Organization,Anguilla,UN,Regime Sanctions,Inside national common likely would authority onto.,High,True,True,True,REG-2022-274,2023-06-22,2024-09-12,Active,2025-07-06 12:04:49.177433,2026-05-29 12:04:49.177433
SANC_00266,Andrew Brown,Organization,Nauru,UKHM,Cyber Crime,Media pick may indeed reduce bar.,High,False,True,True,REG-2023-490,2023-06-23,2025-09-21,Active,2026-02-11 12:04:49.177433,2026-05-10 12:04:49.177433
SANC_00267,Brittany Miller,Organization,Burundi,UN,Terrorism Financing,Memory data space movie.,High,True,True,True,REG-2023-927,2024-08-02,2027-03-28,Active,2025-11-09 12:04:49.177433,2026-04-03 12:04:49.177433
SANC_00268,Pamela Santos,Organization,Jamaica,UKHM,Regime Sanctions,Financial join well draw.,High,False,False,True,REG-2021-504,2024-04-11,2025-05-16,Active,2025-06-21 12:04:49.177433,2026-03-31 12:04:49.177433
SANC_00269,Middleton Inc,Vessel,North Korea,EU,Terrorism Financing,Partner area program price compare actually case.,Critical,True,True,True,REG-2022-927,2023-12-19,,Active,2026-02-12 12:04:49.177433,2026-04-19 12:04:49.177433
SANC_00270,Troy Mills,Vessel,Mayotte,EU,Narcotics,Cold camera sit environmental though.,Critical,False,True,True,REG-2021-497,2023-06-21,2026-01-06,Active,2025-09-20 12:04:49.177433,2026-05-08 12:04:49.177433
SANC_00271,Rogers Group,Individual,Russia,UKHM,Terrorism Financing,Model enjoy window physical many.,Critical,True,True,True,REG-2025-702,2025-02-01,2026-05-14,Active,2026-01-10 12:04:49.178433,2026-04-01 12:04:49.178433
SANC_00272,Brown-Villarreal,Organization,Antigua and Barbuda,UN,Regime Sanctions,Happy effort bill off.,Critical,False,False,True,REG-2025-723,2024-07-13,2026-01-05,Active,2025-10-15 12:04:49.178433,2026-04-22 12:04:49.178433
SANC_00273,Patrick Smith,Vessel,North Korea,UKHM,Terrorism Financing,Each line him.,Critical,False,True,True,REG-2021-863,2024-12-25,2026-09-26,Active,2025-08-27 12:04:49.178433,2026-06-10 12:04:49.178433
SANC_00274,Tyler Johnson,Organization,Bosnia and Herzegovina,UN,Regime Sanctions,Different eat trouble floor step number.,High,True,True,True,REG-2023-861,2023-10-07,2025-08-30,Active,2025-10-19 12:04:49.179059,2026-03-11 12:04:49.179059
SANC_00275,Stephanie White,Vessel,Anguilla,EU,Regime Sanctions,Wonder west attention let executive suddenly force.,High,False,False,True,REG-2025-988,2023-09-13,2024-11-08,Active,2025-06-15 12:04:49.179059,2026-05-23 12:04:49.179059
SANC_00276,Jacob Carter,Vessel,Jamaica,UKHM,Narcotics,Science drug happy will young.,High,True,True,True,REG-2022-957,2024-08-15,,Active,2026-02-17 12:04:49.179059,2026-04-15 12:04:49.179059
SANC_00277,Steven Hodges,Organization,Russia,EU,Cyber Crime,Character usually agency must player.,Critical,False,False,True,REG-2021-797,2025-02-04,,Active,2025-08-27 12:04:49.179566,2026-04-11 12:04:49.179566
SANC_00278,Tapia Inc,Individual,Nauru,UN,Cyber Crime,Support road billion morning draw man.,High,False,True,True,REG-2023-128,2024-12-02,2026-05-17,Active,2025-05-17 12:04:49.179566,2026-05-16 12:04:49.179566
SANC_00279,Dawson Inc,Vessel,Burundi,EU,Cyber Crime,Tv today mind.,Critical,True,True,True,REG-2024-235,2023-07-29,2026-04-04,Active,2026-03-01 12:04:49.179566,2026-05-15 12:04:49.179566
SANC_00280,Judy Adkins,Organization,Russia,UN,Regime Sanctions,Believe card star avoid nothing itself who door.,Critical,False,False,True,REG-2023-323,2024-12-08,2027-11-01,Active,2025-06-12 12:04:49.180100,2026-03-25 12:04:49.180100
SANC_00281,Tammy Long,Individual,Northern Mariana Islands,UN,Cyber Crime,Fish evening avoid dark sister once.,Critical,True,False,True,REG-2021-444,2024-01-01,2026-10-17,Active,2025-09-20 12:04:49.180100,2026-05-08 12:04:49.180100
SANC_00282,Jerry Edwards,Vessel,Iran,UN,Narcotics,Movie who debate final.,High,True,True,True,REG-2025-513,2023-10-11,2026-09-07,Active,2025-12-24 12:04:49.180100,2026-03-12 12:04:49.180100
SANC_00283,Ann Aguirre,Organization,Bosnia and Herzegovina,UN,Regime Sanctions,Step recent American structure foreign.,Critical,False,True,True,REG-2025-825,2024-01-04,2025-07-16,Active,2025-09-11 12:04:49.180100,2026-03-12 12:04:49.180100
SANC_00284,"Wright, Kelly and Palmer",Vessel,Antigua and Barbuda,UKHM,Cyber Crime,Employee wrong all identify laugh.,Critical,True,True,True,REG-2023-199,2023-08-22,2025-05-12,Active,2025-02-27 12:04:49.180100,2026-04-02 12:04:49.180100
SANC_00285,"Wright, Murray and Lara",Individual,North Korea,UN,Terrorism Financing,Building article sit develop.,High,False,True,True,REG-2023-530,2025-01-14,2026-12-19,Active,2025-08-27 12:04:49.181107,2026-05-10 12:04:49.181107
SANC_00286,Watson-Mccoy,Organization,Saint Vincent and the Grenadines,UKHM,Terrorism Financing,Old else spend against.,High,False,True,True,REG-2025-222,2023-11-13,2025-12-07,Active,2025-06-07 12:04:49.181107,2026-05-05 12:04:49.181107
SANC_00287,Matthew Lamb,Individual,Falkland Islands (Malvinas),EU,Cyber Crime,Toward stop former amount.,Critical,False,True,True,REG-2023-983,2023-08-02,2024-10-22,Active,2025-06-29 12:04:49.181107,2026-05-01 12:04:49.181107
SANC_00288,Jackson PLC,Individual,Philippines,OFAC,Terrorism Financing,Start house ahead raise common Democrat.,Critical,False,True,True,REG-2022-690,2024-06-05,2026-10-19,Active,2025-02-08 12:04:49.181107,2026-06-01 12:04:49.181107
SANC_00289,Jeremy Hernandez,Organization,Iran,UKHM,Regime Sanctions,People early far include nearly article evidence case.,Critical,False,False,True,REG-2021-138,2023-11-05,2025-11-21,Active,2026-02-26 12:04:49.181107,2026-05-02 12:04:49.181107
SANC_00290,"Wilkerson, Fox and Mccoy",Vessel,Czech Republic,OFAC,Terrorism Financing,Some writer site grow name machine tree.,High,True,False,True,REG-2023-232,2023-11-14,,Active,2025-06-21 12:04:49.182107,2026-03-29 12:04:49.182107
SANC_00291,Devin Johnson,Individual,Bouvet Island (Bouvetoya),UN,Cyber Crime,Despite time sing around yard morning short yourself.,Critical,False,False,True,REG-2022-450,2024-07-07,2026-11-20,Active,2025-09-03 12:04:49.182107,2026-03-08 12:04:49.182107
SANC_00292,Matthew Adams,Organization,Northern Mariana Islands,EU,Narcotics,Shake way offer work.,High,True,True,True,REG-2025-616,2023-10-14,,Active,2025-08-30 12:04:49.182107,2026-03-13 12:04:49.182107
SANC_00293,Mcconnell-Frey,Individual,Uganda,UN,Terrorism Financing,Compare or south recently.,High,True,True,True,REG-2021-806,2024-04-09,,Active,2025-07-21 12:04:49.182107,2026-04-25 12:04:49.182107
SANC_00294,Michele Bell,Organization,Nauru,EU,Narcotics,Nor none could write think man finally.,High,False,False,True,REG-2021-778,2025-05-22,2028-02-18,Active,2025-04-29 12:04:49.182107,2026-03-15 12:04:49.182107
SANC_00295,Anthony Guzman,Individual,Jamaica,OFAC,Cyber Crime,Money a truth.,High,True,False,True,REG-2022-723,2024-06-27,,Active,2025-10-22 12:04:49.183107,2026-04-07 12:04:49.183107
SANC_00296,Peterson and Sons,Organization,Russia,UKHM,Cyber Crime,Arrive challenge relate center book money.,High,True,False,True,REG-2022-804,2023-11-16,2025-10-19,Active,2025-11-05 12:04:49.183107,2026-06-12 12:04:49.183107
SANC_00297,Jacqueline Mcmahon,Individual,Saint Vincent and the Grenadines,UKHM,Narcotics,Only from follow wish run join.,High,True,True,True,REG-2023-759,2024-03-22,,Active,2025-10-05 12:04:49.183107,2026-05-10 12:04:49.183107
SANC_00298,Marie Thompson,Individual,Ecuador,OFAC,Cyber Crime,Really up skin development open compare fill.,Critical,False,False,True,REG-2021-197,2024-10-21,2025-12-06,Active,2026-03-01 12:04:49.183107,2026-05-26 12:04:49.183107
SANC_00299,Anderson-Daniel,Individual,Philippines,UN,Regime Sanctions,Hot yes whole allow own TV whose.,Critical,True,False,True,REG-2023-287,2024-11-28,,Active,2025-08-13 12:04:49.183107,2026-04-15 12:04:49.183107
SANC_00300,Ashley Crawford,Organization,Russia,UKHM,Regime Sanctions,Seat draw word collection those become.,High,True,True,True,REG-2021-964,2023-12-01,,Active,2025-08-04 12:04:49.183107,2026-03-29 12:04:49.183107
