beneficiary_id,receiver_account,receiver_name,bank_name,country,risk_rating,fraud_link_count,sanction_match_flag,created_at
BENE_01755,GB77RYAG19921202953952,Mr. David Wood,"Herrera, Johnson and Turner Bank",Benin,High,0,False,2024-04-11 12:04:51.053170
BENE_01756,GB67KSYI67301056117852,Kristen Price,"Reyes, King and Walsh Bank",Somalia,Low,0,False,2024-12-03 12:04:51.053685
BENE_01757,GB48ZQQN36029806296721,Steven Garcia,Bradley PLC Bank,Malaysia,Medium,1,False,2024-11-02 12:04:51.053685
BENE_01758,GB74OIPI84964311350117,Martha Thompson,"Mueller, Gaines and Hall Bank",Turkey,Low,0,False,2025-08-19 12:04:51.054189
BENE_01759,GB91EOZJ78956931320362,Kevin Mosley DDS,Whitaker-Gonzalez Bank,Saint Kitts and Nevis,Low,0,False,2026-01-02 12:04:51.054189
BENE_01760,GB20CZBE39729991880695,Mary Navarro,"Matthews, Harris and Garcia Bank",Slovakia (Slovak Republic),Low,1,False,2024-06-17 12:04:51.054189
BENE_01761,GB69MJNP04183490066696,Anthony Hunter,"Sullivan, Martin and Burns Bank",Cocos (Keeling) Islands,Low,0,False,2025-07-27 12:04:51.055195
BENE_01762,GB17NAEX23941479113267,James Bridges,Brown Inc Bank,Brunei Darussalam,High,0,False,2025-03-17 12:04:51.055195
BENE_01763,GB52OIIY73831390160105,Susan Anderson,"Davis, Nunez and Romero Bank",North Macedonia,Medium,1,False,2025-07-20 12:04:51.055195
BENE_01764,GB98PFUD30452214510301,Patrick Lucas,Kennedy Ltd Bank,North Macedonia,Low,1,False,2024-01-24 12:04:51.055195
BENE_01765,GB24DZKZ32547001589816,Jennifer Vincent,Howell Inc Bank,Guam,Medium,0,False,2024-02-14 12:04:51.056195
BENE_01766,GB73EUEC94497632280102,Jennifer Lawrence,Nguyen Ltd Bank,Uruguay,Medium,0,False,2024-12-17 12:04:51.056195
BENE_01767,GB27HMBO20673717783510,Bridget Vega,"Mathews, Wagner and Cooper Bank",Switzerland,Low,0,False,2025-05-31 12:04:51.056195
BENE_01768,GB62YZFR46751852567129,Kristin Ruiz,"Bennett, Howard and Berg Bank",Bolivia,High,0,False,2025-10-31 12:04:51.057194
BENE_01769,GB41APYP95753511265560,Nicole Brown,Williams Ltd Bank,Nauru,Low,1,False,2024-01-17 12:04:51.057194
BENE_01770,GB22JYTK74257821016834,Jeffrey Bishop,Mills Ltd Bank,Romania,Low,0,False,2024-02-27 12:04:51.057194
BENE_01771,GB45QOSY64401785781129,Sarah Michael,Anderson-Ramos Bank,Northern Mariana Islands,Low,1,False,2024-02-24 12:04:51.057698
BENE_01772,GB90KMUN49632895982780,Amy Patel,"Buck, Montgomery and Watson Bank",China,High,0,False,2025-08-19 12:04:51.057698
BENE_01773,GB80TETY65215546193793,Katie Garcia,Rodriguez Ltd Bank,French Southern Territories,High,0,False,2025-07-26 12:04:51.057698
BENE_01774,GB80XNWD44236599087772,Anthony Duncan,"Ayers, Hahn and Kelly Bank",Saint Vincent and the Grenadines,Low,0,False,2024-09-06 12:04:51.057698
BENE_01775,GB21PKCV68539682749505,Richard Cook,"Fowler, Howard and Powers Bank",Antigua and Barbuda,High,0,False,2024-01-04 12:04:51.057698
BENE_01776,GB10NRNS10002962408736,Angel Jackson,Carpenter-Contreras Bank,Liberia,Low,1,False,2025-10-13 12:04:51.059211
BENE_01777,GB05IYEA42598949700810,Angela Henderson,Arnold Inc Bank,Bosnia and Herzegovina,Low,1,False,2024-04-14 12:04:51.059211
BENE_01778,GB73XZQG66796622292971,Stephanie Morgan,"Edwards, Martin and Boyer Bank",Lao People's Democratic Republic,Medium,0,False,2025-11-21 12:04:51.059211
BENE_01779,GB88UOHP46912066944017,Scott Wolf,Cook-Hammond Bank,Greenland,Low,1,False,2023-11-12 12:04:51.060218
BENE_01780,GB08ADEI38960212988093,Catherine Hodge,Woods-Cooper Bank,Russian Federation,Low,0,False,2024-08-26 12:04:51.060218
BENE_01781,GB04MDLK64222856308818,Cynthia Harvey,Dennis-Jones Bank,Suriname,Medium,0,False,2024-05-04 12:04:51.060218
BENE_01782,GB79PZPL09829226444277,Kristen Stout,Stephenson PLC Bank,Marshall Islands,Low,0,False,2024-02-04 12:04:51.060218
BENE_01783,GB22JLTZ61009236727281,Sarah Fox,"Thomas, Terrell and Meyer Bank",Austria,Medium,0,False,2025-08-22 12:04:51.061218
BENE_01784,GB38ULIX55436313959001,Richard Nelson,Potts and Sons Bank,China,Low,0,False,2024-05-27 12:04:51.061218
BENE_01785,GB23NENK12879376434981,Hannah Miller,"Huang, Elliott and Chung Bank",Nigeria,Low,0,False,2025-02-23 12:04:51.061218
BENE_01786,GB34BSGD39095125286202,Mark Garcia,Thomas PLC Bank,Turkmenistan,Low,0,False,2025-03-02 12:04:51.061218
BENE_01787,GB61DGVL31723957016440,Alejandro Fox,White-Klein Bank,Honduras,Low,0,False,2024-11-15 12:04:51.062218
BENE_01788,GB95VWNA25357781460308,Matthew Arellano,Joseph PLC Bank,Mayotte,Low,0,False,2024-01-25 12:04:51.062218
BENE_01789,GB69FOGP74107631008541,Julie Hicks,Perry-Patel Bank,Switzerland,Low,1,False,2024-12-29 12:04:51.062218
BENE_01790,GB21JXVL94597529771501,Laura George,Weiss-Olson Bank,Mexico,High,0,False,2024-05-06 12:04:51.062218
BENE_01791,GB85QTHS51493998753723,Danielle Johnson,Cantrell Group Bank,Djibouti,Medium,0,False,2023-10-23 12:04:51.063218
BENE_01792,GB07WBUI54277719081072,Jon Parker,Watkins LLC Bank,American Samoa,Medium,0,False,2024-02-19 12:04:51.063218
BENE_01793,GB63XPGB55820669456739,Derrick Perez,"Harrison, Ferrell and Reyes Bank",Liechtenstein,Low,0,False,2025-02-22 12:04:51.063781
BENE_01794,GB40MJRP62477627045816,Carly Chaney,"Mcgee, Powers and Khan Bank",Congo,Low,1,False,2024-06-08 12:04:51.064294
BENE_01795,GB64KIWZ42602107122014,Joshua Peterson,Powers-Drake Bank,Falkland Islands (Malvinas),High,0,False,2026-02-03 12:04:51.064294
BENE_01796,GB18WEOB69157127441716,James Rowe,Galloway-Evans Bank,Guadeloupe,Low,1,False,2025-08-15 12:04:51.064294
BENE_01797,GB89SWKL50952512130189,Sheila Koch,Newman-Hill Bank,Indonesia,High,0,False,2024-06-12 12:04:51.064294
BENE_01798,GB56CHFU50096931597207,Bruce Boone,"Li, Hill and Lee Bank",Norway,Low,0,False,2024-05-24 12:04:51.064294
BENE_01799,GB44QQAP64252209497533,Christopher Garrett,"Gonzalez, Edwards and Shepherd Bank",Cape Verde,Low,0,False,2024-06-26 12:04:51.065835
BENE_01800,GB10XOPH70681157332116,Mary Washington,"Watson, Hicks and Zhang Bank",Ghana,High,0,False,2024-04-11 12:04:51.066346
BENE_01801,GB06OJDI79572557159209,Shawn Waller,Gonzalez and Sons Bank,Marshall Islands,Medium,0,False,2025-07-05 12:04:51.066346
BENE_01802,GB88WFDH76388101135827,Thomas Davis,Dyer Group Bank,Tunisia,Medium,1,False,2025-03-17 12:04:51.066346
BENE_01803,GB41CVTS62137708526649,Kayla Garcia,Medina-Clark Bank,Libyan Arab Jamahiriya,Low,0,False,2025-10-26 12:04:51.066346
BENE_01804,GB85HOCD04051483678670,Tammy Dodson,Bruce Group Bank,Timor-Leste,High,1,False,2024-12-16 12:04:51.067352
BENE_01805,GB56YTCH24150490613957,Michael Riddle,"Underwood, Garcia and Bennett Bank",South Africa,High,0,False,2025-01-17 12:04:51.067352
BENE_01806,GB89SOAA19205685737933,Cassandra Smith,"Gonzales, Roberts and Archer Bank",Suriname,Low,0,False,2024-10-15 12:04:51.067352
BENE_01807,GB56VACQ23467769695778,April Rios,"Brooks, Mills and Colon Bank",Solomon Islands,Low,0,False,2023-11-08 12:04:51.068359
BENE_01808,GB71UJLU89948595066208,Sean Sellers,"Hays, Williams and Johnson Bank",Japan,High,0,False,2025-10-11 12:04:51.068359
BENE_01809,GB83SWCV16568912898191,Christina Hall,Johnson-Goodman Bank,New Caledonia,Medium,0,False,2024-02-16 12:04:51.069357
BENE_01810,GB94HHXB25777743360971,Rogers Group,Ramos Inc Bank,Benin,Critical,3,True,2025-04-22 12:04:51.069357
BENE_01811,GB95QWAI34758128113365,Charles Graves,"Garcia, Morrison and Barry Bank",Malta,High,1,False,2025-09-14 12:04:51.069357
BENE_01812,GB25QYPO01953171424830,Ashley Munoz,Guzman-Davis Bank,Ukraine,Medium,0,False,2024-08-03 12:04:51.069357
BENE_01813,GB29SHBB95592749268427,Katie Simpson,"Ellis, Reyes and Petersen Bank",Puerto Rico,Low,1,False,2025-05-07 12:04:51.070364
BENE_01814,GB94YBCK40795317828002,James Osborne,"Fleming, Bruce and Downs Bank",Liberia,High,0,False,2024-07-03 12:04:51.070364
BENE_01815,GB31WIBZ74052723532939,Erica Blake,"Davis, Singleton and Novak Bank",Greece,Medium,0,False,2026-02-26 12:04:51.070364
BENE_01816,GB72DXGS86164193829530,Ashley Thomas,Brown-Murray Bank,Timor-Leste,Medium,0,False,2023-12-20 12:04:51.071364
BENE_01817,GB18LBRQ49559070268492,Adrian Beasley,Griffith-Stevenson Bank,Jersey,High,0,False,2024-12-15 12:04:51.071364
BENE_01818,GB46ZLAT02793118979809,David Liu,Valentine-Scott Bank,Mayotte,Medium,0,False,2025-12-19 12:04:51.071364
BENE_01819,GB49OKTI88214088890324,Nicole Hughes,"Long, Potter and Woodard Bank",Nigeria,High,0,False,2026-02-01 12:04:51.071364
BENE_01820,GB06PMYM80078574745069,David Watson,"Aguilar, Johnson and Case Bank",Sierra Leone,Low,0,False,2024-04-26 12:04:51.072363
BENE_01821,GB21ZQLS20557058121137,Samuel Ayers,Wallace-Evans Bank,Mali,High,0,False,2025-02-09 12:04:51.072363
BENE_01822,GB32YCXI50116221260147,Cindy Potts,Stephens LLC Bank,Cuba,Low,0,False,2025-03-11 12:04:51.072363
BENE_01823,GB46CTLL94099598760738,Michael Wilson,Lyons Group Bank,Japan,High,0,False,2024-02-27 12:04:51.072363
BENE_01824,GB12TQIM57836688216309,David Jones,"Thomas, Jackson and Kelly Bank",United States Virgin Islands,Low,0,False,2024-02-17 12:04:51.073364
BENE_01825,GB40QMOT89116527543273,Randy Ramirez,Wright-Haynes Bank,Saint Lucia,High,0,False,2024-08-05 12:04:51.073364
BENE_01826,GB26TPFF91315309943969,Peggy Rodriguez,Rodriguez and Sons Bank,Cape Verde,Low,1,False,2024-04-21 12:04:51.073364
BENE_01827,GB07LDQI39163808231123,Lindsay Brown,Barton Inc Bank,Czech Republic,Low,0,False,2026-01-30 12:04:51.073364
BENE_01828,GB04CXNS87818455672896,Michael Davis,"Simpson, Lopez and Daniels Bank",Georgia,Medium,1,False,2025-01-24 12:04:51.074363
BENE_01829,GB93SXWQ06762861122921,Patricia White,"Knight, Perry and Calhoun Bank",Korea,Low,1,False,2025-08-05 12:04:51.074867
BENE_01830,GB39LYNQ80017576809627,Roberto Ward,Ford-Rogers Bank,Belgium,Low,1,False,2025-04-23 12:04:51.074867
BENE_01831,GB75EVTW19916980701385,Louis Estes,Williams-Stewart Bank,Sierra Leone,High,0,False,2024-04-24 12:04:51.074867
BENE_01832,GB82BSZL90230573165754,Jesse Roberts,Acevedo and Sons Bank,Netherlands Antilles,Medium,0,False,2024-05-29 12:04:51.074867
BENE_01833,GB54IOLA88386249642130,Derek Johnson,Armstrong-Moore Bank,Dominican Republic,Low,1,False,2024-12-19 12:04:51.075872
BENE_01834,GB91SLQM87705659938095,Kimberly Rodriguez,West-Schroeder Bank,Kuwait,Low,0,False,2024-10-14 12:04:51.075872
BENE_01835,GB15SEEZ99526932280305,Daniel Key,Lee Ltd Bank,Isle of Man,High,0,False,2024-01-06 12:04:51.075872
BENE_01836,GB27XYOL44165471154023,Amy Richardson,Richardson LLC Bank,Bangladesh,Medium,0,False,2026-02-19 12:04:51.075872
BENE_01837,GB61PDRA55229060374928,Patricia Mendoza,Elliott PLC Bank,Cameroon,High,0,False,2024-03-03 12:04:51.075872
BENE_01838,GB28GOMH60483682140036,Patricia Nash,Daniel-Burton Bank,South Georgia and the South Sandwich Islands,High,0,False,2025-06-17 12:04:51.076876
BENE_01839,GB81PJFD93222114175462,Tanner Wiggins,Roberts Inc Bank,Antigua and Barbuda,Low,0,False,2024-08-30 12:04:51.076876
BENE_01840,GB91VLCN27673545440972,Sherry Henry,"Smith, Caldwell and Collins Bank",Kenya,Low,0,False,2025-10-23 12:04:51.076876
BENE_01841,GB58ZYDU00764758834351,Oscar Wright,Sandoval-Bell Bank,Serbia,Low,0,False,2025-01-31 12:04:51.077876
BENE_01842,GB36TAJB64209000012247,Bryce Coleman,Reese-Harris Bank,Bermuda,Low,0,False,2024-12-07 12:04:51.077876
BENE_01843,GB91SAMQ08755731378562,William Perez,Barrera-Perez Bank,Barbados,Medium,1,False,2024-12-07 12:04:51.077876
BENE_01844,GB59XRCJ23459130756290,Alexandra Murray,"Young, Sloan and Bishop Bank",Oman,Low,1,False,2025-05-29 12:04:51.077876
BENE_01845,GB59TCKI69797582645342,Margaret Rice,Garner-Gentry Bank,Cayman Islands,Medium,0,False,2026-01-20 12:04:51.077876
BENE_01846,GB65YLKK21250908859373,Laura Neal,Singh LLC Bank,Congo,High,0,False,2024-06-10 12:04:51.077876
BENE_01847,GB59GCTA48991741982802,Linda Scott,Davis-Bennett Bank,Dominica,Low,1,False,2025-09-25 12:04:51.079383
BENE_01848,GB21NQJR84805499587531,Veronica Galloway,Williams-Conner Bank,Palau,Low,0,False,2025-07-03 12:04:51.079383
BENE_01849,GB47GBVT68256110042624,Jeffrey Rojas,Delgado-Braun Bank,Thailand,High,0,False,2025-01-27 12:04:51.080426
BENE_01850,GB56SEQI29549563500373,Ashley Burke,Peters-Combs Bank,Jersey,Low,0,False,2025-07-21 12:04:51.080426
BENE_01851,GB63KNBR32298484661447,Michelle Anderson,Mcguire Group Bank,Greenland,Low,0,False,2025-06-21 12:04:51.081420
BENE_01852,GB30UJQN52479045525774,Rhonda Howard,Webb PLC Bank,Andorra,Medium,0,False,2025-11-11 12:04:51.081420
BENE_01853,GB04ADFL67103987787903,Erik Rios,"Smith, Armstrong and Johnson Bank",San Marino,Low,0,False,2025-01-31 12:04:51.081420
BENE_01854,GB45LCWR62773406985331,Jeremy Wolfe,"Ayala, Frazier and Morris Bank",Armenia,Low,1,False,2025-12-30 12:04:51.082420
BENE_01855,GB53IZMO13310903778227,Judy Adkins,Park PLC Bank,Saint Vincent and the Grenadines,Critical,3,True,2025-04-01 12:04:51.082420
BENE_01856,GB20GZNR02593234992019,Jeffrey Phillips,"Marquez, Bailey and Phelps Bank",United Kingdom,High,0,False,2025-02-08 12:04:51.082420
BENE_01857,GB70HRUB30758294618143,Mark Gregory,Brown-Gutierrez Bank,Montenegro,Medium,0,False,2025-07-31 12:04:51.082420
BENE_01858,GB61YITI11929510937727,Jennifer Turner,Harris-Roberts Bank,Cape Verde,Medium,1,False,2025-05-27 12:04:51.083420
BENE_01859,GB91ZHFH79994402181449,Paul Roberts,"Davis, Hunter and Middleton Bank",Estonia,Low,0,False,2024-12-24 12:04:51.083420
BENE_01860,GB02CCZX01847961693514,Patrick Gonzalez,"Miller, Petersen and Nielsen Bank",Canada,Low,0,False,2023-11-25 12:04:51.083420
BENE_01861,GB73UCRZ96112048907990,Heather Bailey,Barton-Williams Bank,Samoa,Low,1,False,2024-03-20 12:04:51.084419
BENE_01862,GB12ZEGE66749007384270,Sheri Patterson,Hall PLC Bank,Solomon Islands,Medium,1,False,2024-03-08 12:04:51.084419
BENE_01863,GB33RMLG29586442295187,Justin Wolfe,Wong-Hendricks Bank,Vietnam,Low,0,False,2026-01-21 12:04:51.084955
BENE_01864,GB79YMBJ82965284713331,William Perez,"Bennett, Mcdaniel and Brooks Bank",Svalbard & Jan Mayen Islands,Medium,0,False,2025-04-18 12:04:51.084955
BENE_01865,GB88WZVG06738097453231,Diane Obrien,"Collins, Gray and Middleton Bank",New Caledonia,Low,0,False,2025-07-27 12:04:51.085460
BENE_01866,GB67AQQD83216993729819,Shelley Fuller,Ramirez-Wilson Bank,Palau,High,1,False,2026-03-04 12:04:51.086053
BENE_01867,GB60SXZL04353208762063,Susan Bush,Burton Group Bank,Myanmar,Low,0,False,2025-04-16 12:04:51.086053
BENE_01868,GB65YVEJ70772357055471,Stephanie Anderson,"Campbell, Nash and Tanner Bank",Belize,Low,0,False,2024-07-13 12:04:51.086053
BENE_01869,GB91QBVI32447870794896,Robin Watkins,Escobar Group Bank,Lebanon,High,0,False,2023-12-18 12:04:51.086053
BENE_01870,GB54GXYX33448064468838,Dr. Christopher Silva,"Powell, Mcdowell and Myers Bank",Micronesia,Low,0,False,2025-12-25 12:04:51.087087
BENE_01871,GB71POFF28364520323183,Barry King,Wyatt and Sons Bank,Mauritius,Medium,0,False,2023-10-11 12:04:51.087087
BENE_01872,GB81JXLU69174220556113,James Middleton,Schultz-Brewer Bank,Peru,Low,0,False,2024-08-10 12:04:51.087087
BENE_01873,GB66THCO26238229147568,Crystal Craig,Harris-Taylor Bank,Samoa,Low,0,False,2024-06-21 12:04:51.087087
BENE_01874,GB89XHHP34754553870781,Sara Owens,Ellis-Duke Bank,Canada,Low,0,False,2025-01-19 12:04:51.088092
BENE_01875,GB41VBDD55967442832024,Veronica Hall,Mitchell-Thompson Bank,Philippines,Medium,0,False,2023-09-19 12:04:51.088092
BENE_01876,GB20CBOI07443413954721,Patrick Hunt,"Robinson, Roach and Olson Bank",Cook Islands,Low,0,False,2024-04-17 12:04:51.088092
BENE_01877,GB79EWGI95493568189911,Kellie Luna,"Taylor, Cordova and Hernandez Bank",Russian Federation,Low,1,False,2024-09-06 12:04:51.088092
BENE_01878,GB97DENJ35728405260996,Mary Roberts,"Kaufman, Jensen and Vasquez Bank",Chad,High,1,False,2025-12-17 12:04:51.088092
BENE_01879,GB70YIDS08655276185280,Jason Padilla,Smith-Williams Bank,Northern Mariana Islands,Low,0,False,2024-06-19 12:04:51.089627
BENE_01880,GB66DRKC95926474352276,Edward Herring,Robinson Inc Bank,Belgium,Low,0,False,2024-01-26 12:04:51.089627
BENE_01881,GB82WGRI06619914093391,Amber Lewis,Johnson-Bennett Bank,Montenegro,Medium,0,False,2024-10-19 12:04:51.089627
BENE_01882,GB60IORF22513500787335,Lisa Patel,Owen-Thompson Bank,Liberia,Low,1,False,2025-12-10 12:04:51.090663
BENE_01883,GB97PHTR73363665574887,Thomas Jennings,White Ltd Bank,Serbia,Low,0,False,2023-11-24 12:04:51.090663
BENE_01884,GB50YGSO61081548656924,Jesse Hughes,"Pollard, Miller and Nichols Bank",Bhutan,Low,0,False,2024-07-23 12:04:51.090663
BENE_01885,GB37CSJB39230362149197,Danny Richardson,Pineda-Pennington Bank,Ghana,Low,0,False,2024-08-06 12:04:51.090663
BENE_01886,GB50ERKB00626270124585,Victoria Owens PhD,Hale-Gomez Bank,Saint Helena,Medium,0,False,2024-04-23 12:04:51.091663
BENE_01887,GB42RHRV20391643452029,Veronica Sloan,Scott PLC Bank,Madagascar,Low,1,False,2023-09-24 12:04:51.091663
BENE_01888,GB70YINP77159868980947,Tammy Sutton,Holt Ltd Bank,Togo,High,1,False,2025-02-27 12:04:51.091663
BENE_01889,GB03EOPA52973623940368,Tyler Sexton,"Wolf, Boyd and Bennett Bank",Sweden,Medium,1,False,2025-09-28 12:04:51.091663
BENE_01890,GB59SGTE52175851020703,Brooke Johnson,Gutierrez Group Bank,Guinea-Bissau,Medium,0,False,2025-02-01 12:04:51.092632
BENE_01891,GB53QPSU89498767988894,Joel Murphy,"Blankenship, Weaver and Davidson Bank",Saint Kitts and Nevis,Low,0,False,2025-01-05 12:04:51.092632
BENE_01892,GB29BPTK72116301732420,George Walker,Nelson and Sons Bank,Andorra,Low,0,False,2024-05-09 12:04:51.092632
BENE_01893,GB23IXOB71354631221798,Courtney Keller,"Payne, Reynolds and Wells Bank",Italy,Low,1,False,2024-07-07 12:04:51.092632
BENE_01894,GB40ZHQC50455484476350,Brandon Bailey,"Decker, Watson and Lopez Bank",Slovenia,Medium,0,False,2024-12-21 12:04:51.092632
BENE_01895,GB05QBZY34746593172828,Brian Johnson,"Blankenship, Rivera and Mendez Bank",Maldives,Low,0,False,2025-11-13 12:04:51.094165
BENE_01896,GB98XIZY12389436826048,Kevin Leon,Delgado and Sons Bank,Philippines,High,0,False,2023-11-05 12:04:51.094165
BENE_01897,GB88QMNN04142752277113,Patrick Campos,"Ayers, Gordon and Dominguez Bank",Chad,Low,0,False,2024-04-21 12:04:51.094165
BENE_01898,GB43QPJJ61268915588330,Laura Vasquez,Williams-Johnson Bank,Liberia,Low,0,False,2025-08-17 12:04:51.094165
BENE_01899,GB21BLRT91360388161767,Mark Vega,"Collins, Tyler and Fitzpatrick Bank",Sri Lanka,Medium,0,False,2024-07-16 12:04:51.095200
BENE_01900,GB11PIZB44202460746130,Allison Roberts,Mejia LLC Bank,Guyana,High,0,False,2026-01-04 12:04:51.095200
BENE_01901,GB14IZZB44377491694734,Matthew Lopez,"Hubbard, Lewis and Webster Bank",Botswana,Low,0,False,2025-11-08 12:04:51.095200
BENE_01902,GB85IIAR34104929626891,Morgan Goodman,"David, Thornton and Miller Bank",New Zealand,Medium,1,False,2024-08-14 12:04:51.096179
BENE_01903,GB74KVCW40623256798961,Kimberly Foster,"Nelson, Faulkner and Miller Bank",Lao People's Democratic Republic,Low,0,False,2024-07-17 12:04:51.096179
BENE_01904,GB09WYWD27257678599762,Harold Hunt,"Hicks, Harrington and Mitchell Bank",Barbados,Low,1,False,2023-10-07 12:04:51.097177
BENE_01905,GB05BUMO87563882392146,David Lam,Hughes-Padilla Bank,Morocco,Medium,0,False,2026-02-02 12:04:51.097177
BENE_01906,GB45FSPM00650578291319,Samuel Petersen,Harding Inc Bank,Taiwan,Low,0,False,2025-10-12 12:04:51.097177
BENE_01907,GB55PDPH63165409872318,Courtney Harper,Hall Group Bank,Saudi Arabia,Low,1,False,2026-02-27 12:04:51.097177
BENE_01908,GB45TOJF34998923526666,Gail Smith,Reed Inc Bank,Japan,High,0,False,2024-01-01 12:04:51.098172
BENE_01909,GB41NSPH61458751843749,Crystal Crawford,Stanley Inc Bank,Maldives,Low,0,False,2025-06-17 12:04:51.098172
BENE_01910,GB90HVUT15882711431513,Matthew Warner,Smith LLC Bank,Bahamas,High,0,False,2023-09-20 12:04:51.098172
BENE_01911,GB51MZET24095519103720,Tyler Simon,Moore Inc Bank,Kazakhstan,Low,1,False,2025-11-21 12:04:51.098172
BENE_01912,GB12EHMQ16398624932390,Lisa Townsend,Andrews Ltd Bank,Myanmar,Low,0,False,2024-12-25 12:04:51.098172
BENE_01913,GB06KMVI08908021482779,Kathryn Miller,Cox-Pope Bank,Central African Republic,Medium,0,False,2024-08-03 12:04:51.098172
BENE_01914,GB77TWCY59594236192575,Jamie Lee,Day LLC Bank,Luxembourg,Low,1,False,2026-02-22 12:04:51.098172
BENE_01915,GB17EDLA16757747019819,Nicole Johnson,Benton and Sons Bank,Thailand,Medium,0,False,2025-01-06 12:04:51.099969
BENE_01916,GB87GUQY13765491048783,Seth Lam,Lynch and Sons Bank,Libyan Arab Jamahiriya,High,0,False,2025-03-22 12:04:51.099969
BENE_01917,GB92OZAF44194860811448,Dana Webb,Hansen-Johnson Bank,Paraguay,Low,0,False,2024-07-28 12:04:51.099969
BENE_01918,GB09TRGA79127041131118,Micheal Martinez,"Duncan, Jones and Rodriguez Bank",Indonesia,High,0,False,2025-10-11 12:04:51.099969
BENE_01919,GB68PBJS14594866819737,Kent Mcpherson,Valdez-Vasquez Bank,Haiti,Medium,0,False,2025-04-27 12:04:51.100989
BENE_01920,GB39JAQN80771285911958,Collin Smith,Hamilton-Bailey Bank,Sao Tome and Principe,Low,0,False,2024-06-08 12:04:51.100989
BENE_01921,GB67VJCW14236330714618,Julie Christian,Miller LLC Bank,Svalbard & Jan Mayen Islands,High,1,False,2025-09-03 12:04:51.100989
BENE_01922,GB46INFT86044291849911,Selena Carter,Meyer Inc Bank,Guam,Low,0,False,2024-11-25 12:04:51.100989
BENE_01923,GB74DKYY85730139257611,Gail Garrett,Johnson-Mason Bank,Nicaragua,High,0,False,2023-09-18 12:04:51.101996
BENE_01924,GB44VRIZ96858368893252,Michael Maxwell,"Wilson, Ruiz and Peterson Bank",Cameroon,Medium,0,False,2026-01-19 12:04:51.101996
BENE_01925,GB87OCMN58112293225019,David Soto,"Jones, Stafford and Castillo Bank",Jordan,Medium,1,False,2025-10-14 12:04:51.103085
BENE_01926,GB40DYFX92320263661785,Robin Murphy,"Harris, Farrell and Clark Bank",Iran,High,0,False,2024-11-10 12:04:51.103085
BENE_01927,GB86OSPJ99782333274941,Aaron Allen,Watkins Group Bank,Saudi Arabia,High,0,False,2024-07-17 12:04:51.103085
BENE_01928,GB21SRKR29937962644556,Kaitlyn Jones,Carter LLC Bank,Tajikistan,Low,1,False,2025-10-24 12:04:51.103085
BENE_01929,GB69LWNP95528101144322,Christine Parsons,"Clarke, White and King Bank",American Samoa,High,1,False,2025-12-09 12:04:51.104230
BENE_01930,GB91MITY87472137247626,Paula Moore,"Garrett, Johnson and Francis Bank",France,High,1,False,2025-10-16 12:04:51.104230
BENE_01931,GB21EHCC32409421505180,Melissa Turner,Campbell-Lewis Bank,Gambia,High,1,False,2026-02-25 12:04:51.104230
BENE_01932,GB18DFQO76892119006670,Bruce Gray,Robertson-Cooper Bank,Solomon Islands,Medium,0,False,2025-06-02 12:04:51.104230
BENE_01933,GB67GUBT42889330587563,William Newman,"Ferguson, Ross and Haynes Bank",Saudi Arabia,High,1,False,2024-10-27 12:04:51.105240
BENE_01934,GB79IARF99805725221597,Jorge James,"Newman, Cross and Armstrong Bank",Niue,Low,1,False,2025-02-20 12:04:51.105240
BENE_01935,GB24LRXC57058026265849,Darrell Price,"Scott, Dixon and Cruz Bank",Faroe Islands,High,1,False,2023-11-15 12:04:51.106237
BENE_01936,GB02QYRX44532348733504,Angela Brown,Hughes-Robbins Bank,Mozambique,Low,0,False,2025-12-31 12:04:51.106237
BENE_01937,GB60RMTS03852670709185,Michelle Evans,"Soto, Ford and Parker Bank",Mongolia,High,0,False,2025-08-06 12:04:51.106237
BENE_01938,GB33EKZZ41837743869751,Melissa Miller,"Lee, Johnson and Dixon Bank",Sierra Leone,Low,0,False,2025-10-05 12:04:51.106237
BENE_01939,GB63PPJI58183598525005,Heather Parks,Barrett-Kaufman Bank,San Marino,Low,0,False,2025-10-01 12:04:51.107234
BENE_01940,GB33QHDP75054686800303,Troy Hahn,"Gonzalez, Montes and Graves Bank",Algeria,High,0,False,2026-03-05 12:04:51.107234
BENE_01941,GB97NGSP41023504343216,Adam Rogers,"Douglas, Chen and Delgado Bank",Svalbard & Jan Mayen Islands,Medium,1,False,2023-09-18 12:04:51.107234
BENE_01942,GB55LJGG23477655352746,Jesus Lewis,Bell Inc Bank,Sao Tome and Principe,Low,0,False,2025-02-28 12:04:51.107234
BENE_01943,GB49WPMC97554082678573,Steven Rivas,Williams-Barnett Bank,Cyprus,Low,0,False,2024-01-04 12:04:51.108328
BENE_01944,GB91UOEW61862040769472,Emily Kelly,"Young, Becker and Mosley Bank",Maldives,Medium,0,False,2025-04-01 12:04:51.108328
BENE_01945,GB13SBVP06265682741611,Bridget Howard,Gay Group Bank,Burundi,Low,0,False,2024-02-28 12:04:51.108328
BENE_01946,GB56WAFB70601724556278,David Rivers,Boyd-Parks Bank,Ecuador,Medium,0,False,2025-01-06 12:04:51.109329
BENE_01947,GB04OOGX84778901851317,Brittney Webster,Murphy-Perez Bank,Antigua and Barbuda,Critical,7,True,2025-10-04 12:04:51.109329
